1	-1633.4370938682964	0.7481294977735378	0.3177757006877475	0.016557578184106875	0.03328870426083818	0.009022645854393399	19745.053998427662
2	-1633.7172059282755	1.0227689874634924	2.264928466138908	0.03220926433406458	0.005311320785294835	0.01692385445675215	18120.170228250103
3	-1633.6037747384933	2.095617919849054	0.7800621849163684	0.2731164075571232	0.0032003550144511644	0.033593059403127457	14166.705975752386
4	-1633.4580376132105	0.7056913555534753	0.34608318744943384	0.7795337040209098	0.06211028671899293	0.010562354125118807	17886.69334543685
5	-1631.8541532166032	0.166131397635478	0.15114859782582232	0.04034465457676747	0.01042780542682485	0.00586155973444793	23935.909637727727
6	-1634.364422369959	6.469162276956959	0.23575061995829324	0.012827981809699494	0.003220133290467855	0.031160544090510042	19686.978031158018
7	-1634.5400103775619	7.6676059104512975	2.7777969711245962	0.41310730981306576	0.019070693579325223	0.006860464651368787	9488.497620095075
8	-1633.5628688143374	2.6071597929217747	2.191301122450948	0.02495773278765078	0.010072073579374879	0.02005956271967056	18235.245073175563
9	-1632.6006237833146	1.4270243898510537	0.6991188460233212	0.2112829476132044	0.044739634422583205	0.012148076219475291	15710.456769819642
10	-1636.0455819527874	0.7316896452892662	4.206683433075523	0.2868488196643987	0.03560810347738756	0.015360444724474573	12495.146417624805
11	-1635.4044044845054	1.3811667240938696	0.5293734097644868	0.13819978075164074	0.018957406180821847	0.0013908955093379254	17186.41007005096
12	-1628.076576123038	6.783414520445561	2.710092045709983	0.09358697380666722	0.00223796923442503	0.055461418908078756	15177.704956079124
13	-1635.6941556314446	0.7274682244259424	0.2113821010031052	0.028190842289969046	0.008704751775588698	0.0028005407397315276	20358.529409458573
14	-1633.4726180406876	2.2951805027272316	3.6252158115459694	0.368435422191405	0.0023023717550568284	0.025807218595664483	10535.559092597186
15	-1633.544220117586	0.6204143416038305	0.1720110481068264	0.018659188250077282	0.038412990505647074	0.0030276750023176583	20538.982837595682
16	-1634.3090757277464	0.43254983074912684	0.17158710813355352	0.0420382281219666	0.0020470303326009793	0.0062456059515020685	21618.784507927983
17	-1634.252260750713	0.5803367963893986	0.14316629460830566	0.020616584768791118	0.0013437265878250301	0.07936547078799425	20905.16806099533
18	-1635.9149752771657	0.4501081818302873	0.2004096212012848	0.14971521366537538	0.006155940498417479	0.016771756674527804	22780.57172311675
19	-1632.9972097493285	0.18770553766970802	1.8506735379157522	0.018660806331838947	0.002007308794187679	0.0018823385947323583	19519.850580055077
20	-1636.0399929298048	3.226800895515804	0.2268057488152744	0.03026729267686279	0.0018740308308792775	0.004078152580805288	19634.093235166056
