1	-2242.095592505911	nu1	5.072531099685373	3.260212950196847e-06	5.072524709667991	5.072537489702756
1	-2242.095592505911	nu2	2.286806305845445	2.7484934519672033e-06	2.286800918798279	2.2868116928926105
1	-2242.095592505911	T	0.061787397769522245	6.950232703620484e-08	0.06178726154496125	0.06178753399408324
2	-2242.095593477997	nu1	5.0727782514499244	5.574220426981349e-06	5.072767325977887	5.072789176921962
2	-2242.095593477997	nu2	2.286636653032207	4.646660193974159e-06	2.286627545578227	2.2866457604861874
2	-2242.095593477997	T	0.06178661309103965	1.1692230931588767e-07	0.06178638392331339	0.06178684225876591
3	-2242.0955965861453	nu1	5.071999125399057	5.204185520100621e-06	5.071988925195438	5.072009325602677
3	-2242.0955965861453	nu2	2.2869815280222237	4.226005908705547e-06	2.2869732450506426	2.2869898109938047
3	-2242.0955965861453	T	0.06178887383163218	1.0660667228828769e-07	0.061788664882554495	0.06178908278070987
4	-2242.0956637185095	nu1	5.070444653651698	5.616325261403541e-06	5.070433645654186	5.070455661649211
4	-2242.0956637185095	nu2	2.286630748503766	4.54225873504693e-06	2.286621845676645	2.2866396513308866
4	-2242.0956637185095	T	0.061790792538156475	1.1434831181473315e-07	0.06179056841546532	0.06179101666084763
5	-2242.0955902897567	nu1	5.072238420015101	3.043158767226908e-06	5.072232455423918	5.072244384606285
5	-2242.0955902897567	nu2	2.2867351984607223	2.602667022077876e-06	2.286730097233359	2.2867402996880855
5	-2242.0955902897567	T	0.06178730590535069	6.555801490517356e-08	0.06178717741164148	0.061787434399059905
6	-2242.0956204587046	nu1	5.070605819007848	5.58238923315247e-06	5.070594877524951	5.070616760490744
6	-2242.0956204587046	nu2	2.286925673848249	4.624948784761027e-06	2.286916608948631	2.286934738747867
6	-2242.0956204587046	T	0.06178634650871071	1.1664636392267297e-07	0.061786117881837424	0.061786575135584
7	-2242.095590316114	nu1	5.072271804235903	6.009810165586502e-06	5.072260025007979	5.072283583463828
7	-2242.095590316114	nu2	2.2867206562704077	4.854236161325693e-06	2.2867111419675314	2.286730170573284
7	-2242.095590316114	T	0.06178706672128115	1.2330799687133267e-07	0.06178682503760728	0.06178730840495501
