1	-2242.0429726240377	nu1	5.056956461207301	1.2031241416235353e-05	5.056932879974125	5.056980042440477
1	-2242.0429726240377	nu2	2.2889974713466827	1.0785094058859477e-05	2.2889763325623274	2.289018610131038
1	-2242.0429726240377	T	0.06180347097921355	4.102422081392735e-08	0.06180339057174075	0.06180355138668635
1	-2242.0429726240377	m12	0.0003213103993882121	1.231476852604763e-05	0.00029717345307715877	0.00034544734569926547
1	-2242.0429726240377	m21	0.0021617394289124643	2.6545503428890654e-05	0.0021097102421918385	0.00221376861563309
2	-2241.997253074808	nu1	5.073767043646932	0.0002884836438784209	5.073201615704931	5.074332471588934
2	-2241.997253074808	nu2	2.2862696870649195	7.520683628329217e-05	2.2861222816658042	2.286417092464035
2	-2241.997253074808	T	0.06179892175366537	1.571462905882135e-06	0.06179584168636985	0.0618020018209609
2	-2241.997253074808	m12	0.0003317976120857619	0.0010875059297324092	-0.00179971401018976	0.0024633092343612837
2	-2241.997253074808	m21	0.0041839828492797595	0.0006355447955901821	0.0029383150499230027	0.005429650648636516
3	-2241.9458166089917	nu1	5.070785433951155	0.00034271592160551434	5.070113710744808	5.071457157157502
3	-2241.9458166089917	nu2	2.285866051587095	0.00022528920290343927	2.285424484749404	2.286307618424786
3	-2241.9458166089917	T	0.061805170885505446	4.000775776105347e-06	0.06179732936498428	0.061813012406026616
3	-2241.9458166089917	m12	0.0018227033146462827	0.0007884846157557036	0.00027727346776510375	0.0033681331615274617
3	-2241.9458166089917	m21	0.004530868324992961	0.000955615325861409	0.0026578622863045994	0.006403874363681322
4	-2242.0127907875594	nu1	5.071628548375499	7.652761745221353e-05	5.071478554245293	5.071778542505705
4	-2242.0127907875594	nu2	2.286027873201607	2.2194475335084004e-06	2.2860235230844412	2.2860322233187724
4	-2242.0127907875594	T	0.06179193828540455	7.049397327234406e-07	0.06179055660352841	0.06179331996728069
4	-2242.0127907875594	m12	0.0017616487478150746	0.00026146880146631134	0.0012491698969411043	0.002274127598689045
4	-2242.0127907875594	m21	0.0014566287748036032	3.2831948275536e-05	0.0013922781561835527	0.0015209793934236537
5	-2241.998322727323	nu1	5.072503224384648	1.7131621546717743e-06	5.072499866586825	5.072506582182471
5	-2241.998322727323	nu2	2.28640453304782	1.1553814651016468e-05	2.286381887571104	2.2864271785245363
5	-2241.998322727323	T	0.06178565280654864	8.289542778393602e-08	0.06178549033151018	0.061785815281587095
5	-2241.998322727323	m12	0.0027817048900995378	2.3482458954660856e-05	0.0027356792705484027	0.002827730509650673
5	-2241.998322727323	m21	0.0007234787221620006	4.2671629360152486e-05	0.0006398423286161017	0.0008071151157078995
6	-2241.971288936682	nu1	5.071294397584487	0.0003912177611400246	5.070527610772652	5.072061184396322
6	-2241.971288936682	nu2	2.285600606726853	0.00010135218549541974	2.2854019564432817	2.285799257010424
6	-2241.971288936682	T	0.061797923419153966	2.0890188250868694e-06	0.061793828942256795	0.06180201789605114
6	-2241.971288936682	m12	5.00547977591495e-05	0.0014722211840978042	-0.002835498723072547	0.0029356083185908457
6	-2241.971288936682	m21	0.005796609669156421	0.0008643397540913812	0.004102503751137313	0.007490715587175528
7	-2242.0764745571305	nu1	5.072316166046374	8.155164433283303e-06	5.072300181924085	5.072332150168663
7	-2242.0764745571305	nu2	2.2868647967296694	9.59949743791499e-06	2.286845981714691	2.286883611744648
